"DateTime","Final price","Historical Low"
"2022-03-17 03:05:02",78,78
"2022-04-22 17:02:40",58.5,58.5
"2022-04-29 17:02:43",78,58.5
"2022-06-21 16:05:02",54.6,54.6
"2022-06-23 16:05:02",78,54.6
"2022-06-23 17:28:42",54.6,54.6
"2022-06-23 17:31:37",54.6,54.6
"2022-07-07 17:25:24",78,54.6
"2022-08-24 09:05:02",54.6,54.6
"2022-08-29 09:05:02",78,54.6
"2022-10-10 23:05:02",50.7,50.7
"2022-10-17 17:23:20",78,50.7
"2022-11-22 18:17:28",50.7,50.7
"2022-11-29 18:25:04",78,50.7
"2022-12-22 18:25:57",46.8,46.8
"2023-01-05 18:25:32",78,46.8
"2023-01-16 18:23:17",46.8,46.8
"2023-01-23 18:23:27",78,46.8
"2023-03-16 17:29:48",46.8,46.8
"2023-03-23 17:25:04",78,46.8
"2023-04-11 17:02:30",46.8,46.8
"2023-04-18 17:02:25",78,46.8
"2023-06-28 17:02:43",46.8,46.8
"2023-07-13 17:25:21",78,46.8
"2023-08-16 17:02:36",46.8,46.8
"2023-08-20 17:02:15",78,46.8
"2023-09-21 17:02:48",46.8,46.8
"2023-09-27 17:02:46",78,46.8
"2023-11-21 18:14:10",46.8,46.8
"2023-11-28 18:31:04",78,46.8
"2023-12-21 18:12:01",42.9,42.9
"2024-01-04 18:39:34",78,42.9
"2024-02-06 18:02:38",42.9,42.9
"2024-02-15 18:27:44",78,42.9
"2024-03-14 17:45:29",42.9,42.9
"2024-03-21 17:31:09",78,42.9
"2024-04-29 17:23:24",42.9,42.9
"2024-05-13 17:23:34",78,42.9
"2024-06-27 17:54:17",46.8,42.9
"2024-07-11 17:30:50",78,42.9
"2024-07-29 17:23:33",42.9,42.9
"2024-08-05 17:23:30",78,42.9
"2024-11-27 18:27:12",42.9,42.9
"2024-12-04 18:31:07",78,42.9
"2024-12-07 15:05:02",42.9,42.9
"2024-12-14 15:05:02",78,42.9
"2024-12-19 20:31:45",42.9,42.9
"2025-01-02 19:01:44",78,42.9
"2025-01-26 18:01:32",42.9,42.9
"2025-02-09 18:21:24",78,42.9
"2025-03-13 17:16:46",42.9,42.9
"2025-03-20 18:01:43",78,42.9
"2025-04-11 17:01:32",42.9,42.9
"2025-04-25 17:01:11",78,42.9
"2025-06-26 19:03:23",42.9,42.9
"2025-07-10 17:11:26",78,42.9
"2025-07-28 17:11:59",42.9,42.9
"2025-08-04 17:11:18",78,42.9
"2025-09-09 16:05:02",42.9,42.9
"2025-09-20 16:05:02",78,42.9
"2025-09-29 17:09:33",42.9,42.9
"2025-10-06 17:11:39",78,42.9
"2025-11-21 18:01:40",42.9,42.9
"2025-11-28 18:01:19",78,42.9
"2025-12-09 08:59:44",78,42.9
"2025-12-09 08:59:44",,42.9
