"DateTime","Final price","Historical Low"
"2018-09-29 06:00:13",28,28
"2018-10-05 17:12:17",36,28
"2018-11-21 19:29:58",28,28
"2018-11-27 19:50:56",36,28
"2018-12-20 19:22:08",28,28
"2019-01-03 20:33:10",36,28
"2019-01-28 18:22:17",25,25
"2019-02-11 18:26:51",36,25
"2019-06-20 17:10:25",24,24
"2019-07-09 21:11:54",36,24
"2019-09-29 03:10:10",23,23
"2019-10-08 03:10:03",36,23
"2019-10-28 20:36:13",25,23
"2019-11-01 17:18:19",36,23
"2019-11-10 16:29:26",25,23
"2019-11-12 17:44:21",36,23
"2019-11-26 18:07:50",24,23
"2019-12-03 18:11:08",36,23
"2019-12-19 18:06:27",24,23
"2020-01-02 18:13:07",36,23
"2020-01-23 18:10:50",25,23
"2020-01-27 18:29:35",36,23
"2020-04-30 17:05:00",25,23
"2020-05-07 17:14:27",36,23
"2020-06-25 17:07:04",24,23
"2020-07-09 17:34:52",36,23
"2020-07-22 06:20:21",0,
"2024-06-10 23:35:02",36,23
"2024-06-27 17:51:40",21.6,21.6
"2024-07-11 17:28:29",36,21.6
"2024-08-07 17:01:51",21.6,21.6
"2024-08-21 17:01:51",36,21.6
"2024-09-23 17:22:16",21.6,21.6
"2024-10-07 17:27:36",36,21.6
"2024-11-11 18:22:08",21.6,21.6
"2024-11-18 18:22:11",36,21.6
"2024-11-27 18:23:26",21.6,21.6
"2024-12-04 18:28:38",36,21.6
"2024-12-19 20:30:26",21.6,21.6
"2025-01-02 19:01:48",36,21.6
"2025-01-26 18:01:25",21.6,21.6
"2025-02-09 18:21:24",36,21.6
"2025-03-13 17:16:34",19.8,19.8
"2025-03-20 18:01:37",36,19.8
"2025-04-20 17:01:21",19.8,19.8
"2025-05-04 17:01:13",36,19.8
"2025-06-12 17:01:17",19.8,19.8
"2025-07-10 17:11:29",36,19.8
"2025-07-28 17:11:28",19.8,19.8
"2025-08-04 17:11:11",36,19.8
"2025-09-29 17:08:44",19.8,19.8
"2025-10-06 17:11:35",36,19.8
"2025-10-13 17:11:29",19.8,19.8
"2025-10-20 17:11:14",36,19.8
"2025-11-24 18:11:36",19.8,19.8
"2025-12-01 18:11:16",36,19.8
"2025-12-09 07:51:16",36,19.8
"2025-12-09 07:51:16",,19.8
