"DateTime","Final price","Historical Low"
"2017-01-12 15:40:18",38,38
"2017-01-13 08:20:43",34,34
"2017-01-19 18:11:39",38,34
"2017-06-22 21:09:36",25,25
"2017-07-05 18:38:18",38,25
"2017-09-17 17:10:22",25,25
"2017-09-19 17:10:22",38,25
"2017-10-26 17:50:15",19,19
"2017-11-01 17:19:21",38,19
"2017-11-22 18:21:04",19,19
"2017-11-28 18:32:42",38,19
"2017-12-21 19:12:34",19,19
"2018-01-04 19:03:10",38,19
"2018-02-15 18:34:42",19,19
"2018-02-19 18:37:59",38,19
"2018-05-14 17:13:10",28,19
"2018-05-21 17:23:14",38,19
"2018-06-21 23:11:33",19,19
"2018-07-05 17:49:26",38,19
"2018-09-17 17:13:26",19,19
"2018-09-24 17:14:39",38,19
"2018-10-29 17:55:25",15,15
"2018-11-01 18:51:53",38,15
"2018-11-21 18:57:05",15,15
"2018-11-27 21:28:36",38,15
"2018-12-20 21:27:42",15,15
"2019-01-03 20:06:54",38,15
"2019-02-04 20:01:46",19,15
"2019-02-11 21:58:53",38,15
"2019-02-24 10:20:19",0,
"2025-12-10 09:42:03",0,
