"DateTime","Final price","Historical Low"
"2017-09-09 08:20:26",30,30
"2017-09-14 17:10:35",50,30
"2017-10-26 18:20:54",30,30
"2017-11-01 17:18:42",50,30
"2017-11-22 18:37:16",30,30
"2017-11-28 18:32:02",50,30
"2017-12-21 19:12:33",30,30
"2018-01-04 19:04:29",50,30
"2018-02-15 18:33:57",30,30
"2018-02-19 18:38:06",50,30
"2018-03-12 17:11:27",45,30
"2018-03-19 17:23:29",50,30
"2018-05-08 15:40:17",49,30
"2018-07-25 17:10:29",22,22
"2018-08-08 17:10:38",49,22
"2018-12-20 18:51:13",12,12
"2019-01-03 20:10:21",49,12
"2019-04-02 17:21:00",13,12
"2019-04-15 17:15:05",49,12
"2019-06-25 22:13:41",12,12
"2019-07-09 20:28:46",49,12
"2019-09-26 17:15:55",12,12
"2019-10-06 17:11:01",49,12
"2019-11-15 16:00:11",12,12
"2019-12-03 18:01:11",49,12
"2020-01-23 18:11:20",15,12
"2020-01-27 18:49:22",49,12
"2020-01-29 18:10:05",5,5
"2020-02-08 18:12:41",49,5
"2020-02-10 06:20:20",5,5
"2020-02-16 18:10:18",49,5
"2020-04-02 12:10:09",15,5
"2020-04-16 12:10:05",49,5
"2020-06-25 17:07:47",16,5
"2020-07-09 18:12:41",49,5
"2020-09-29 16:05:47",24,5
"2020-10-09 16:05:03",49,5
"2020-11-22 16:10:04",9,5
"2020-12-02 16:10:13",49,5
"2020-12-22 18:38:37",36,5
"2021-01-05 19:08:30",49,5
"2021-02-08 20:05:11",4,4
"2021-02-09 18:07:19",6,4
"2021-02-15 18:43:02",49,4
"2021-04-30 16:16:46",24,4
"2021-05-07 16:05:21",49,4
"2021-06-24 18:37:11",6,4
"2021-07-08 17:14:45",49,4
"2021-07-23 16:10:04",6,4
"2021-07-30 02:55:03",49,4
"2021-09-16 04:05:11",12.25,4
"2021-10-06 04:05:09",49,4
"2021-10-28 17:38:07",19.6,4
"2021-11-01 17:54:27",49,4
"2021-11-24 18:02:35",19.6,4
"2021-12-01 18:20:36",49,4
"2022-01-27 18:22:33",24.5,4
"2022-02-03 18:22:33",49,4
"2022-03-10 02:05:02",24.5,4
"2022-03-24 02:05:02",49,4
"2022-04-28 16:05:02",5.88,4
"2022-05-07 16:05:02",49,4
"2022-06-23 17:25:52",5.88,4
"2022-06-23 17:34:32",5.88,4
"2022-07-07 17:22:38",49,4
"2022-09-22 02:05:02",5.88,4
"2022-10-06 02:05:02",49,4
"2022-11-22 18:09:44",24.5,4
"2022-11-29 18:27:36",49,4
"2022-12-22 18:09:42",24.5,4
"2023-01-05 18:28:29",49,4
"2023-01-16 18:21:58",34.3,4
"2023-01-27 18:21:47",49,4
"2023-03-16 17:22:22",29.4,4
"2023-03-23 17:22:33",49,4
"2023-04-11 17:01:40",34.3,4
"2023-04-18 17:01:37",49,4
"2023-06-29 17:27:11",4.9,4
"2023-07-13 17:22:38",49,4
"2023-09-21 17:01:50",14.7,4
"2023-10-05 17:01:52",49,4
"2023-11-21 18:10:28",14.7,4
"2023-11-28 18:27:53",49,4
"2024-01-10 18:01:31",4.9,4
"2024-01-24 18:01:37",49,4
"2024-03-14 17:40:55",19.6,4
"2024-03-21 17:28:03",49,4
"2024-04-22 17:22:00",19.6,4
"2024-05-04 17:01:40",49,4
"2024-06-27 17:51:04",14.7,4
"2024-07-11 17:27:52",49,4
"2024-08-16 17:01:38",14.7,4
"2024-08-29 17:01:38",49,4
"2024-10-31 17:01:42",24.5,4
"2024-11-14 17:05:03",49,4
"2024-12-19 20:41:39",24.5,4
"2025-01-02 19:03:46",49,4
"2025-01-26 18:01:43",19.6,4
"2025-02-09 18:21:37",49,4
"2025-03-13 17:18:44",19.6,4
"2025-03-20 18:04:08",49,4
"2025-03-31 17:22:10",24.5,4
"2025-04-07 17:21:37",49,4
"2025-05-20 17:02:09",24.5,4
"2025-05-27 17:01:44",49,4
"2025-06-26 19:05:18",12.25,4
"2025-07-10 17:12:30",49,4
"2025-08-13 17:02:00",14.7,4
"2025-08-26 17:01:21",49,4
"2025-09-29 17:12:01",24.5,4
"2025-10-06 17:13:23",49,4
"2025-10-31 17:02:18",19.6,4
"2025-11-11 17:05:02",49,4
"2025-12-10 09:40:03",49,4
"2025-12-10 09:40:03",,4
