"DateTime","Final price","Historical Low"
"2016-11-17 15:10:10",38,38
"2016-11-17 20:10:32",34,34
"2016-11-24 19:02:54",38,34
"2017-01-27 18:10:20",23,23
"2017-01-28 18:30:10",38,23
"2017-02-27 07:40:04",28,23
"2017-03-02 18:10:16",38,23
"2017-06-22 21:51:33",27,23
"2017-06-24 03:00:30",28,23
"2017-07-05 18:37:52",38,23
"2017-10-19 18:19:44",26,23
"2017-10-26 21:20:55",38,23
"2017-11-22 18:21:05",27,23
"2017-11-28 18:32:40",38,23
"2017-12-07 18:10:26",26,23
"2017-12-09 18:10:27",38,23
"2017-12-21 19:12:16",27,23
"2018-01-04 19:03:18",38,23
"2018-02-15 18:34:43",26,23
"2018-02-19 18:37:52",38,23
"2018-06-21 23:28:03",26,23
"2018-07-05 17:50:59",38,23
"2018-08-16 16:10:29",22,22
"2018-08-27 16:10:21",38,22
"2018-10-29 17:55:37",23,22
"2018-11-01 18:52:13",38,22
"2019-02-04 19:43:33",26,22
"2019-02-11 21:58:35",38,22
"2019-05-02 22:00:10",0,
"2020-04-19 22:40:06",38,22
"2020-04-20 03:10:13",24,22
"2020-04-27 03:10:07",38,22
"2020-12-22 19:08:00",22,22
"2021-01-05 19:19:38",38,22
"2021-02-11 18:07:26",22,22
"2021-02-15 18:49:51",38,22
"2021-06-24 17:34:53",22,22
"2021-07-08 17:53:38",38,22
"2021-11-24 18:02:31",22.8,22
"2021-12-01 18:20:36",38,22
"2021-12-22 18:08:05",22.8,22
"2021-12-22 18:09:02",22.8,22
"2022-01-05 18:21:03",38,22
"2022-06-23 17:25:48",19,19
"2022-06-23 17:34:23",19,19
"2022-07-07 17:22:34",38,19
"2022-11-17 08:05:02",15.2,15.2
"2022-12-01 08:05:02",38,15.2
"2023-01-14 18:01:41",19,15.2
"2023-01-28 18:01:42",38,15.2
"2023-03-10 18:03:55",19,15.2
"2023-03-24 18:05:02",38,15.2
"2023-06-29 17:15:10",19,15.2
"2023-07-13 17:22:35",38,15.2
"2023-11-15 18:01:39",13.3,13.3
"2023-11-28 18:27:48",38,13.3
"2024-02-03 16:05:03",19,13.3
"2024-02-17 16:05:03",38,13.3
"2024-03-14 17:40:51",19,13.3
"2024-03-21 17:27:58",38,13.3
"2024-04-17 17:01:43",13.3,13.3
"2024-05-01 17:01:45",38,13.3
"2024-06-27 17:51:02",19,13.3
"2024-07-11 17:27:48",38,13.3
"2024-11-27 18:22:21",15.2,13.3
"2024-12-04 18:27:59",38,13.3
"2024-12-19 20:31:40",15.2,13.3
"2025-01-02 19:02:11",38,13.3
"2025-01-26 18:01:25",19,13.3
"2025-02-09 18:21:24",38,13.3
"2025-03-13 17:17:10",19,13.3
"2025-03-20 18:02:06",38,13.3
"2025-05-20 17:01:58",19,13.3
"2025-05-27 17:01:19",38,13.3
"2025-06-26 19:03:25",19,13.3
"2025-07-10 17:11:52",38,13.3
"2025-09-15 17:11:49",19,13.3
"2025-10-06 17:12:12",38,13.3
"2025-12-10 09:20:56",38,13.3
"2025-12-10 09:20:56",,13.3
