"DateTime","Final price","Historical Low"
"2017-07-20 17:40:09",196,196
"2017-07-20 18:20:07",162,162
"2017-08-03 17:10:13",196,162
"2017-09-01 17:10:53",166,162
"2017-09-08 18:40:07",196,162
"2017-10-26 17:28:11",156,156
"2017-11-01 17:20:25",196,156
"2017-11-22 19:38:20",131,131
"2017-11-28 18:33:56",196,131
"2017-12-21 18:40:52",131,131
"2018-01-04 19:01:28",196,131
"2018-01-26 02:50:09",147,131
"2018-01-29 18:11:27",196,131
"2018-02-15 18:19:10",147,131
"2018-02-19 18:39:02",196,131
"2018-03-26 17:50:32",131,131
"2018-04-02 17:11:54",196,131
"2018-06-21 23:28:56",98,98
"2018-07-05 17:48:26",196,98
"2018-10-09 20:00:05",98,98
"2018-10-23 17:47:24",196,98
"2018-10-29 17:57:50",98,98
"2018-11-01 18:54:20",196,98
"2018-11-21 18:52:54",98,98
"2018-11-27 21:27:15",196,98
"2018-12-20 20:54:16",98,98
"2019-01-03 20:02:52",196,98
"2019-02-04 19:42:20",98,98
"2019-02-11 21:57:14",196,98
"2019-02-21 01:30:11",98,98
"2019-04-29 17:28:14",68,68
"2019-05-06 17:28:17",98,68
"2019-06-25 22:02:52",63,63
"2019-07-09 20:18:33",98,63
"2019-08-01 17:10:11",63,63
"2019-08-05 17:10:14",98,63
"2019-10-28 19:43:00",63,63
"2019-11-01 17:19:00",98,63
"2019-11-10 16:31:02",63,63
"2019-11-12 17:32:03",98,63
"2019-11-26 19:46:25",63,63
"2019-12-03 18:11:50",98,63
"2019-12-19 18:05:45",63,63
"2020-01-02 18:13:48",98,63
"2020-01-23 18:11:28",63,63
"2020-01-27 19:23:08",98,63
"2020-06-25 17:07:51",63,63
"2020-07-09 17:38:25",98,63
"2020-07-20 17:21:16",53,53
"2020-08-03 17:16:27",98,53
"2020-08-27 17:00:16",19,19
"2020-08-31 17:16:25",98,19
"2020-10-29 17:03:23",53,19
"2020-11-02 18:54:47",98,19
"2020-11-25 18:07:28",53,19
"2020-12-01 19:02:20",98,19
"2020-12-22 18:38:48",49,19
"2021-01-05 19:25:46",98,19
"2021-01-25 18:30:57",53,19
"2021-02-02 18:06:46",98,19
"2021-02-11 18:07:31",53,19
"2021-02-15 19:24:37",98,19
"2021-04-02 17:05:10",53,19
"2021-04-10 17:05:20",98,19
"2021-05-27 17:13:00",53,19
"2021-05-31 17:14:20",98,19
"2021-06-24 18:31:03",19,19
"2021-07-08 18:06:16",98,19
"2021-07-29 17:05:08",26,19
"2021-08-02 17:13:11",98,19
"2021-10-28 17:07:11",26.46,19
"2021-11-01 17:50:52",98,19
"2021-11-24 18:02:27",26.46,19
"2021-11-24 18:08:28",98,19
"2021-11-24 18:13:39",26.46,19
"2021-12-01 18:20:35",98,19
"2021-12-22 18:02:34",26.46,19
"2022-01-05 18:21:04",98,19
"2022-01-27 18:22:24",26.46,19
"2022-02-03 18:22:23",98,19
"2022-02-21 18:21:53",26.46,19
"2022-02-28 18:22:00",98,19
