"DateTime","Final price","Historical Low"
"2023-09-15 02:50:02",68.64,68.64
"2023-09-21 17:03:24",78,68.64
"2023-10-28 17:02:31",70.2,68.64
"2023-11-11 17:05:13",78,68.64
"2023-11-21 18:23:49",68.64,68.64
"2023-11-28 18:32:58",78,68.64
"2023-12-21 18:14:28",68.64,68.64
"2024-01-04 18:35:20",78,68.64
"2024-02-06 18:03:13",68.64,68.64
"2024-02-15 18:28:15",78,68.64
"2024-03-14 17:47:53",68.64,68.64
"2024-04-04 17:03:54",78,68.64
"2024-05-09 17:03:47",68.64,68.64
"2024-05-16 17:03:45",78,68.64
"2024-06-27 17:56:15",68.64,68.64
"2024-07-11 17:32:50",78,68.64
"2024-07-29 17:24:33",68.64,68.64
"2024-08-05 17:24:28",78,68.64
"2024-09-09 17:24:02",68.64,68.64
"2024-09-23 17:24:07",78,68.64
"2024-10-24 17:03:03",66.3,66.3
"2024-11-07 17:05:02",78,66.3
"2024-11-27 18:32:08",66.3,66.3
"2024-12-04 18:33:05",78,66.3
"2024-12-07 15:35:02",66.3,66.3
"2024-12-14 15:35:02",78,66.3
"2024-12-19 20:30:28",66.3,66.3
"2025-01-02 19:01:30",78,66.3
"2025-01-26 18:01:24",66.3,66.3
"2025-02-09 18:21:23",78,66.3
"2025-03-13 17:16:23",66.3,66.3
"2025-03-20 18:01:18",78,66.3
"2025-04-20 17:01:17",62.4,62.4
"2025-05-04 17:01:12",78,62.4
"2025-06-19 17:01:13",62.4,62.4
"2025-06-26 19:57:48",62.4,62.4
"2025-07-10 17:11:11",78,62.4
"2025-08-30 17:01:16",62.4,62.4
"2025-09-08 17:11:09",78,62.4
"2025-09-29 17:08:06",62.4,62.4
"2025-10-06 17:11:20",78,62.4
"2025-10-23 17:01:22",58.5,58.5
"2025-11-06 17:05:06",78,58.5
"2025-12-10 11:28:35",78,58.5
"2025-12-10 11:28:35",,58.5
