"DateTime","Final price","Historical Low"
"2023-01-14 10:55:02",61.2,61.2
"2023-01-21 18:03:13",68,61.2
"2023-03-16 17:26:53",54.4,54.4
"2023-03-23 17:26:56",68,54.4
"2023-05-15 17:24:33",57.8,54.4
"2023-05-22 17:24:38",68,54.4
"2023-06-29 17:22:58",47.6,47.6
"2023-07-13 17:27:28",68,47.6
"2023-07-31 17:24:28",51,47.6
"2023-08-07 17:24:34",68,47.6
"2023-09-18 17:24:31",47.6,47.6
"2023-09-25 17:24:28",68,47.6
"2023-10-26 17:25:01",40.8,40.8
"2023-11-02 17:29:10",68,40.8
"2023-11-21 18:24:08",40.8,40.8
"2023-11-28 18:33:13",68,40.8
"2023-12-02 18:03:00",47.6,40.8
"2023-12-09 18:02:56",68,40.8
"2023-12-21 18:14:51",34,34
"2024-01-04 18:35:32",68,34
"2024-01-29 01:25:02",40.8,34
"2024-01-29 01:30:02",47.6,34
"2024-01-29 18:23:54",68,34
"2024-03-14 17:48:17",40.8,34
"2024-03-21 17:33:15",68,34
"2024-03-25 17:24:20",44.2,34
"2024-04-01 17:24:41",68,34
"2024-05-27 17:25:25",33.32,33.32
"2024-06-03 17:24:54",68,33.32
"2024-06-27 17:56:35",33.32,33.32
"2024-07-11 17:33:08",68,33.32
"2024-07-15 17:25:06",44.2,33.32
"2024-07-22 17:25:10",68,33.32
"2024-08-26 17:26:15",44.2,33.32
"2024-09-02 17:24:49",68,33.32
"2024-10-28 17:24:33",32.64,32.64
"2024-11-04 18:24:16",68,32.64
"2024-11-27 18:41:46",31.96,31.96
"2024-12-04 18:33:22",68,31.96
"2024-12-09 18:24:00",40.8,31.96
"2024-12-16 18:23:49",68,31.96
"2024-12-19 20:31:22",31.28,31.28
"2025-01-02 19:02:12",68,31.28
"2025-01-27 18:21:33",44.2,31.28
"2025-02-03 18:21:29",68,31.28
"2025-03-13 17:16:48",34,31.28
"2025-03-20 18:02:52",68,31.28
"2025-04-07 17:21:28",37.4,31.28
"2025-04-14 17:21:14",68,31.28
"2025-05-26 17:21:25",32.64,31.28
"2025-06-02 17:21:11",68,31.28
"2025-06-26 19:03:30",32.64,31.28
"2025-07-10 17:12:10",68,31.28
"2025-08-25 17:11:46",30.6,30.6
"2025-09-01 17:11:19",68,30.6
"2025-09-29 17:09:08",31.28,30.6
"2025-10-06 17:12:00",68,30.6
"2025-10-13 17:11:31",62.32,30.6
"2025-10-27 17:11:35",32.64,30.6
"2025-11-03 18:11:26",62.32,30.6
"2025-11-10 18:11:33",58.36,30.6
"2025-11-17 18:11:40",62.32,30.6
"2025-12-10 11:28:21",62.32,30.6
"2025-12-10 11:28:21",,30.6
