"DateTime","Final price","Historical Low"
"2021-03-12 07:50:04",72,72
"2021-03-25 18:02:11",80,72
"2021-03-27 13:40:05",0,
"2021-03-27 13:50:03",80,72
"2021-06-24 18:49:01",64,64
"2021-07-08 18:18:24",80,64
"2021-10-28 17:40:29",48,48
"2021-11-01 17:16:14",80,48
"2021-11-24 18:05:22",48,48
"2021-12-01 18:21:34",80,48
"2021-12-22 18:11:09",40,40
"2022-01-05 18:28:24",80,40
"2022-01-14 18:02:28",40,40
"2022-01-17 18:03:04",80,40
"2022-01-27 18:25:07",40,40
"2022-02-03 18:25:20",80,40
"2022-06-24 13:05:02",40,40
"2022-07-07 17:25:38",80,40
"2022-10-25 17:19:42",48,40
"2022-11-01 17:23:19",80,40
"2022-11-22 18:12:40",48,40
"2022-11-29 18:25:20",80,40
"2022-12-22 18:22:36",40,40
"2022-12-22 18:32:18",40,40
"2023-01-05 18:25:46",80,40
"2023-01-16 18:23:25",40,40
"2023-01-23 18:23:33",80,40
"2023-03-16 17:29:53",40,40
"2023-03-23 17:25:20",80,40
"2023-06-29 17:31:13",40,40
"2023-07-13 17:25:37",80,40
"2023-10-26 17:23:34",40,40
"2023-11-02 17:28:16",80,40
"2023-11-21 18:14:43",40,40
"2023-11-28 18:31:25",80,40
"2024-02-08 18:02:45",40,40
"2024-02-15 18:27:49",80,40
"2024-03-14 17:45:56",40,40
"2024-03-21 17:31:29",80,40
"2024-06-27 17:54:38",26.4,26.4
"2024-07-11 17:31:10",80,26.4
"2024-11-27 18:27:47",26.4,26.4
"2024-12-04 18:31:25",80,26.4
"2024-12-19 20:44:53",26.4,26.4
"2025-01-02 19:03:25",80,26.4
"2025-03-13 17:17:19",26.4,26.4
"2025-03-20 18:03:23",80,26.4
"2025-06-26 19:05:06",26.4,26.4
"2025-07-10 17:12:33",80,26.4
"2025-09-29 17:11:53",26.4,26.4
"2025-10-06 17:12:46",80,26.4
"2025-12-09 08:34:10",80,26.4
"2025-12-09 08:34:10",,26.4
