"DateTime","Final price","Historical Low"
"2021-10-22 04:00:07",128,128
"2021-12-22 18:06:51",98.56,98.56
"2021-12-22 18:15:15",98.56,98.56
"2022-01-05 18:10:03",128,98.56
"2022-01-27 18:25:22",98.56,98.56
"2022-02-03 18:58:30",128,98.56
"2022-04-06 17:02:36",98.56,98.56
"2022-04-20 17:02:51",128,98.56
"2022-06-23 17:30:39",98.56,98.56
"2022-06-23 17:32:27",98.56,98.56
"2022-07-07 17:25:53",128,98.56
"2022-08-21 17:02:33",98.56,98.56
"2022-08-31 17:02:40",128,98.56
"2022-10-14 17:03:08",89.6,89.6
"2022-10-28 17:02:51",128,89.6
"2022-11-22 18:12:52",89.6,89.6
"2022-11-29 18:25:36",128,89.6
"2022-12-08 18:02:58",89.6,89.6
"2022-12-15 18:02:58",128,89.6
"2022-12-22 18:31:50",89.6,89.6
"2022-12-22 18:34:22",89.6,89.6
"2023-01-05 18:26:04",128,89.6
"2023-01-18 04:05:02",89.6,89.6
"2023-01-27 04:05:04",128,89.6
"2023-03-16 17:32:24",89.6,89.6
"2023-03-23 17:25:37",128,89.6
"2023-04-06 17:02:55",89.6,89.6
"2023-04-08 04:20:02",0,
"2023-04-09 06:45:02",89.6,89.6
"2023-04-20 17:02:57",128,89.6
"2023-05-20 17:02:54",89.6,89.6
"2023-05-27 17:02:46",128,89.6
"2023-06-29 17:20:32",64,64
"2023-07-13 17:25:57",128,64
"2023-07-25 17:02:39",64,64
"2023-08-01 17:02:48",128,64
"2023-09-21 17:03:01",64,64
"2023-10-05 17:03:33",128,64
"2023-11-07 17:05:06",64,64
"2023-11-21 17:05:04",128,64
"2023-11-21 18:27:30",64,64
"2023-11-28 18:31:43",128,64
"2023-12-21 18:12:43",64,64
"2024-01-04 18:39:52",128,64
"2024-02-06 18:02:49",64,64
"2024-02-20 18:02:35",128,64
"2024-03-14 17:46:20",64,64
"2024-03-21 17:31:48",128,64
"2024-03-21 18:00:32",64,64
"2024-04-04 18:05:03",128,64
"2024-05-04 17:02:50",64,64
"2024-05-18 17:02:48",128,64
"2024-06-27 17:54:56",64,64
"2024-07-11 17:31:29",128,64
"2024-07-31 17:02:47",64,64
"2024-08-14 17:02:54",128,64
"2024-09-23 17:23:35",64,64
"2024-10-07 17:24:57",128,64
"2024-11-06 17:05:04",64,64
"2024-11-13 17:05:03",128,64
"2024-11-27 18:28:36",64,64
"2024-12-04 18:31:43",128,64
"2024-12-19 20:30:33",64,64
"2025-01-02 19:02:01",128,64
"2025-01-26 18:01:29",64,64
"2025-02-09 18:21:25",128,64
"2025-03-11 17:01:40",64,64
"2025-03-20 18:01:49",128,64
"2025-04-23 17:01:31",51.2,51.2
"2025-05-07 17:01:18",128,51.2
"2025-06-19 17:01:26",51.2,51.2
"2025-07-10 17:11:35",128,51.2
"2025-08-19 17:01:33",51.2,51.2
"2025-09-02 17:01:15",128,51.2
"2025-09-29 17:10:52",51.2,51.2
"2025-10-06 17:11:35",128,51.2
"2025-11-03 18:11:47",51.2,51.2
"2025-11-17 18:11:12",128,51.2
"2025-12-10 10:13:41",128,51.2
"2025-12-10 10:13:41",,51.2
